# critic_loss generator_loss wasserstein_gap gradient_penalty score_real score_fake real_increment_std fake_increment_std real_increment_mean fake_increment_mean increment_std_rel_error increment_mean_abs_error checkpoint_selection_score
3.724781423807144252e-03 -3.834008127450942993e-01 9.424375891685485285e-02 9.796854108572006226e-03 4.784998297691345215e-01 3.842560708522796409e-01 4.940155930817127089e-02 3.847040832042693953e-02 6.977131524763536250e-05 8.543322173863998885e-05 2.212713756530149123e-01 3.170326343949437728e-04 3.256290213128367195e-01
-1.422350630164146389e-02 -3.473627865314483643e-01 9.676408767700195312e-02 8.254058100283146251e-03 4.824785709381103627e-01 3.857144832611084095e-01 4.940216764807701250e-02 3.914992548525333266e-02 6.977132870815694603e-05 4.844923851301530384e-05 2.075261603023045576e-01 4.316023205014164277e-04 3.129759084000910407e-01
-3.732975721359253068e-02 -3.558409959077835083e-01 1.093750357627868708e-01 7.204527826979756008e-03 4.866384029388427512e-01 3.772633671760559082e-01 4.940162710845470706e-02 3.979281000792980055e-02 6.977133234613575312e-05 3.688775432237889347e-05 1.945040611564376465e-01 6.656375497693567313e-04 3.117492622959736615e-01
-1.780601628124713759e-02 -3.940514177083969116e-01 7.785697281360626221e-02 6.005095690488815655e-03 4.903926461935043113e-01 4.125356733798980491e-01 4.940192624926566939e-02 4.030885174870491028e-02 6.977133389227674885e-05 5.076376673969207060e-05 1.840631568594323642e-01 3.847535631767488276e-04 2.683099789267041624e-01
-3.689408041536808291e-02 -4.033102095127105713e-01 8.896954059600829801e-02 5.207546055316925049e-03 4.941072285175323597e-01 4.051376879215240479e-01 4.940186217427253862e-02 4.084403291344642500e-02 6.977133925829548118e-05 8.417640310653951019e-05 1.732288801273087209e-01 2.915894910425926852e-04 2.676975562696765620e-01
-3.874918483197688918e-02 -4.072657227516174316e-01 8.513489365577697754e-02 4.638570919632911335e-03 4.986309230327606312e-01 4.134960293769836537e-01 4.940205328166484555e-02 4.153589569032192091e-02 6.977132558176890869e-05 2.099739886034512825e-05 1.592273411458214605e-01 9.872854158986651887e-04 2.499880911371299974e-01
-3.621315360069275041e-02 -3.887649029493331909e-01 7.777553796768188477e-02 4.156238492578267704e-03 5.026312679052352683e-01 4.248557299375533836e-01 4.940176866948604861e-02 4.217740520834922791e-02 6.977132500196603360e-05 5.770573479821905358e-05 1.462369395987405396e-01 2.442339723548256217e-04 2.284129500313555050e-01
-3.784845955669879913e-02 -4.458233416080474854e-01 7.644286453723907193e-02 3.859440516680479223e-03 5.069169342517853005e-01 4.304740697145462147e-01 4.940171875059604784e-02 4.263229519128799300e-02 6.977131499752431409e-05 5.202350093895802545e-05 1.370280980171231788e-01 3.592549916695540226e-04 2.176896580627122879e-01
-4.015998356044292450e-02 -4.574142396450042725e-01 7.500905096530914584e-02 3.484906652010977181e-03 5.114164769649505171e-01 4.364074259996414407e-01 4.940156787633896013e-02 4.325061626732349535e-02 6.977133525651880151e-05 7.117278328223619339e-05 1.245092387409221096e-01 2.836849286235410222e-05 2.030315648511046012e-01
-4.091185405850410184e-02 -4.356205761432647705e-01 7.370080053806304932e-02 3.278894652612507517e-03 5.155352741479873879e-01 4.418344736099243386e-01 4.940166249871254245e-02 4.385379143059253693e-02 6.977131233725231412e-05 4.944085230818018317e-05 1.123013029804875024e-01 4.115339241708805074e-04 1.896925320953339322e-01
-1.840199120342731615e-02 -4.687946736812591553e-01 4.834538996219635287e-02 2.994339843280613249e-03 5.195270299911498579e-01 4.711816400289535745e-01 4.940133094787597934e-02 4.440282732248305997e-02 6.977132097745198096e-05 3.105975301878061281e-05 1.011815578524742076e-01 7.836138665723977768e-04 1.533049015245235847e-01
2.437468618154525865e-04 -5.031902790069580078e-01 2.876311540603637695e-02 2.900686231441795826e-03 5.233257919549941795e-01 4.945626765489578025e-01 4.940177910029888014e-02 4.508436359465121945e-02 6.977132456995605568e-05 3.881946468027308312e-05 8.739392759104391839e-02 6.265333041187818881e-04 1.196842625326408754e-01
3.312119469046592886e-03 -5.113213360309600830e-01 2.403342425823211739e-02 2.734554326161742297e-03 5.263962596654891968e-01 5.023628354072571245e-01 4.940175600349903245e-02 4.558427780866623064e-02 6.977133598411456022e-05 7.307455016416496986e-05 7.727413969829621809e-02 6.686430700458472029e-05 1.041089825896946569e-01
-1.171965152025222805e-04 -4.797724187374114990e-01 2.628621757030486991e-02 2.616902091540396300e-03 5.293436050415039062e-01 5.030573874711989912e-01 4.940074309706687927e-02 4.629549272358417233e-02 6.977135553825064833e-05 4.532190041572903283e-05 6.285837375600569765e-02 4.949207965148677731e-04 9.225641421436582557e-02
