# critic_loss generator_loss wasserstein_gap gradient_penalty score_real score_fake real_increment_std fake_increment_std real_increment_mean fake_increment_mean increment_std_rel_error increment_mean_abs_error checkpoint_selection_score
9.641993939876555841e-02 -7.677727565169334412e-02 -4.524084664881229678e-02 5.117909144610166203e-03 3.391557894647121568e-02 7.915642559528350553e-02 3.002732582390308519e-02 1.248413130640983609e-01 6.710640573874116117e-03 -6.015281006693840027e-02 3.157590116185489126e+00 2.226753425553450239e+00 5.434702297532362003e+00
8.543931245803833285e-02 -7.948271185159683228e-02 -4.482609741389751573e-02 4.061321564950049097e-03 3.372523989528417726e-02 7.855133712291717529e-02 3.002723418176174094e-02 1.256133958697319142e-01 6.710640573874116117e-03 -6.064439825713634213e-02 3.183315556344013419e+00 2.243131632472435744e+00 5.475334607795296904e+00
7.721686214208603460e-02 -7.649382203817367554e-02 -4.511866569519042830e-02 3.209819737821817572e-03 3.357713222503662387e-02 7.869579792022704523e-02 3.002737816423177789e-02 1.261166632175445557e-01 6.710640480741858135e-03 -6.115715652704238614e-02 3.200055779913979936e+00 2.260197231817171470e+00 5.508581497164162677e+00
7.154345884919166565e-02 -8.197209239006042480e-02 -4.638008847832679471e-02 2.516337018460035151e-03 3.346255794167518616e-02 7.984264642000198087e-02 3.002733681350946288e-02 1.267790064215660040e-01 6.710640620440244675e-03 -6.152047291398048123e-02 3.222119570767438823e+00 2.272299869812326456e+00 5.543315866076552467e+00
6.678925454616546631e-02 -7.938632741570472717e-02 -4.703716970980167250e-02 1.975208579096943140e-03 3.337330706417560716e-02 8.041047677397727966e-02 3.002720382064581056e-02 1.277747139334678705e-01 6.710640387609601021e-03 -6.184157654643059054e-02 3.255298451811170501e+00 2.283003683633796577e+00 5.587314513733865340e+00
6.130347661674022397e-02 -7.681458815932273865e-02 -4.576791524887084683e-02 1.553556229919195219e-03 3.331526741385459900e-02 7.908318266272544583e-02 3.002718053758144517e-02 1.286745756864547674e-01 6.710640341043472464e-03 -6.218931414186954637e-02 3.285269991370747267e+00 2.294586213127288499e+00 5.627177675976826166e+00
5.856767036020756045e-02 -7.772738113999366760e-02 -4.634229764342308322e-02 1.222537260036915497e-03 3.330779224634170671e-02 7.965008988976478299e-02 3.002728689461946557e-02 1.296373426914215199e-01 6.710640294477343906e-03 -6.225830800831318179e-02 3.317317882999735179e+00 2.296875789762147235e+00 5.661758507665341611e+00
5.314230732619762421e-02 -7.319754734635353088e-02 -4.358358420431614200e-02 9.558723249938338995e-04 3.333675451576709886e-02 7.692033872008323392e-02 3.002710379660129478e-02 1.305374786257743891e-01 6.710640667006373232e-03 -6.251787729561328333e-02 3.347321656682797908e+00 2.305534307579472753e+00 5.697395420791580456e+00
5.169183388352394104e-02 -7.717236503958702087e-02 -4.413622394204139848e-02 7.555609685368835709e-04 3.340699840337037901e-02 7.754322215914725980e-02 3.002676647156476974e-02 1.310193508863449208e-01 6.710640434175729578e-03 -6.277325116097927371e-02 3.363418585449629461e+00 2.314065074527485777e+00 5.722375444887694229e+00
5.070328190922736983e-02 -7.653373852372169495e-02 -4.472355246543884000e-02 5.979729467071592808e-04 3.348877727985381803e-02 7.821232974529265802e-02 3.002740461379289558e-02 1.313510045409202465e-01 6.710640480741858135e-03 -6.294112205505371371e-02 3.374370886427215055e+00 2.319606487118166527e+00 5.739298898957527761e+00
