# critic_loss generator_loss wasserstein_gap gradient_penalty score_real score_fake real_increment_std fake_increment_std real_increment_mean fake_increment_mean increment_std_rel_error increment_mean_abs_error checkpoint_selection_score
5.669096994400024236e+00 3.118115290999412537e-02 7.079188004136086065e-02 5.739888846874237061e-01 1.628075614571571350e-01 9.201568141579627436e-02 1.452443540096282903e-01 3.392704650759696683e-02 -7.812333686160854562e-04 -6.948872643988579945e-04 7.664140080370053232e-01 5.944885417777345500e-04 1.411789261307567545e+00
4.472106051445007502e+00 1.641307398676872253e-02 9.524670615792274475e-02 4.567352712154388317e-01 2.023408159613609425e-01 1.070941098034381839e-01 1.452445477247238104e-01 3.434738516807556152e-02 -7.812334253685549335e-04 -7.141283480450510762e-04 7.635203131071307547e-01 4.620144327222761547e-04 1.315964304913214589e+00
3.212645816802978338e+00 -4.078343510627746582e-03 1.252911120653152355e-01 3.337936967611312977e-01 2.492850288748741094e-01 1.239939168095588740e-01 1.452449500560760443e-01 3.481353484094142775e-02 -7.812334428308531425e-04 -7.258395344251766801e-04 7.603115645104289166e-01 3.813826806639999782e-04 1.219777756017539350e+00
2.025570046901703058e+00 -2.362021058797836304e-02 1.595816671848297175e-01 2.185151696205139271e-01 3.023894667625427468e-01 1.428077995777130016e-01 1.452439785003662165e-01 3.520057126879692216e-02 -7.812334122718311413e-04 -6.962807339732535617e-04 7.576452281671297584e-01 5.848963872728017233e-04 1.136326961359746202e+00
1.052333366870880083e+00 -4.185736179351806641e-02 1.982389792799949535e-01 1.250572346150874981e-01 3.589113801717758179e-01 1.606724008917808644e-01 1.452443704009055980e-01 3.573474511504173140e-02 -7.812333526089787917e-04 -6.990358844632283287e-04 7.539681227082319914e-01 5.659253292799018478e-04 1.077830261932594347e+00
3.985406100749969704e-01 -5.701256543397903442e-02 2.383639261126518361e-01 6.369045488536358157e-02 4.160022407770156971e-01 1.776383146643638611e-01 1.452454268932342474e-01 3.629962205886840682e-02 -7.812333700712770007e-04 -7.732874306384474256e-04 7.500807919666805379e-01 5.470698529197549139e-05 1.052189879949988027e+00
4.002717733383178572e-02 -7.977912575006484985e-02 2.737810686230659485e-01 3.138082455843686780e-02 4.667372107505798340e-01 1.929561391472816578e-01 1.452448666095733643e-01 3.675777092576026917e-02 -7.812334282789379141e-04 -7.640272964636096514e-04 7.469255073550088442e-01 1.184629255191571140e-04 1.052205863462030822e+00
-1.204340234398841858e-01 -8.837771415710449219e-02 2.998994067311286926e-01 1.794653823599219253e-02 5.084917306900024192e-01 2.085923299193382374e-01 1.452438026666641180e-01 3.738781586289405962e-02 -7.812333089532331066e-04 -7.509025308536365628e-04 7.425858096717419254e-01 2.088266593308434310e-04 1.060640581298193608e+00
-2.004454538226127513e-01 -8.568216115236282349e-02 3.320746600627899059e-01 1.316292090341448714e-02 5.418020665645599809e-01 2.097274020314216503e-01 1.452447459101676996e-01 3.800081089138984680e-02 -7.812334079062566161e-04 -7.265463587827980735e-04 7.383670531143942117e-01 3.765165395855721579e-04 1.083981150620184186e+00
-2.344892755150795038e-01 -1.020286381244659424e-01 3.486877799034118763e-01 1.141985012218356063e-02 5.688971102237700972e-01 2.202093303203582764e-01 1.452443763613700811e-01 3.856456205248832980e-02 -7.812333613401278420e-04 -7.317878742469474240e-04 7.344849899229582979e-01 3.404296147743366384e-04 1.094933049563328042e+00
-2.568311929702759011e-01 -1.167735233902931213e-01 3.607279956340789795e-01 1.038968041539192234e-02 5.931464314460754839e-01 2.324184358119964489e-01 1.452439367771148626e-01 3.904117420315742631e-02 -7.812333873516763344e-04 -6.898163692312664352e-04 7.312027264601100862e-01 6.294033344749194996e-04 1.102949805844056108e+00
-2.837946504354477151e-01 -1.096843257546424866e-01 3.798738300800323375e-01 9.607918001711368908e-03 6.154804885387420432e-01 2.356066629290580750e-01 1.452440589666366688e-01 3.968945592641830167e-02 -7.812333980837138803e-04 -7.232860312797129371e-04 7.267395567879170182e-01 3.989654875791703837e-04 1.116620270357239875e+00
-3.123073607683181652e-01 -1.138101369142532349e-01 4.032821029424667469e-01 9.097473975270987251e-03 6.384025454521179421e-01 2.351204484701156505e-01 1.452447161078453119e-01 4.029498994350433350e-02 -7.812334399204701619e-04 -7.382463216345058320e-04 7.225717325626663801e-01 2.959633881190562609e-04 1.135247272868523227e+00
-3.288314878940582497e-01 -1.286646574735641479e-01 4.115010142326355203e-01 8.266952633857727745e-03 6.612111926078796387e-01 2.497101768851280323e-01 1.452433347702026256e-01 4.082127809524536272e-02 -7.812333387846592814e-04 -7.278474033228122132e-04 7.189456014587528587e-01 3.675620333693404283e-04 1.139081130358615246e+00
-3.582719713449478149e-01 -1.359741389751434326e-01 4.352317005395889282e-01 7.695972686633467674e-03 6.853740990161896196e-01 2.501423999667167775e-01 1.452453866600990351e-01 4.138456918299197873e-02 -7.812334268237463696e-04 -6.959255566471256533e-04 7.150713689753563918e-01 5.873361773318798006e-04 1.158586378378910542e+00
-3.816707164049148449e-01 -1.437244564294815063e-01 4.542422711849212758e-01 7.257155980914831508e-03 7.107560098171233909e-01 2.565137371420860291e-01 1.452447071671486012e-01 4.211162775754928589e-02 -7.812333838955965110e-04 -7.559305144241079471e-04 7.100642868190920609e-01 1.742085475252164596e-04 1.171737922532453569e+00
-4.044384628534317128e-01 -1.406495422124862671e-01 4.734983593225479126e-01 6.905989628285169948e-03 7.369225800037384477e-01 2.634242236614227073e-01 1.452427282929420471e-01 4.281322136521339278e-02 -7.812333555193617723e-04 -7.217667254735716121e-04 7.052298461402620733e-01 4.094293101231317100e-04 1.186043624401218466e+00
-4.286067187786102295e-01 -1.654472053050994873e-01 4.960210978984832542e-01 6.741438154131173741e-03 7.641768991947174294e-01 2.681557983160018921e-01 1.452443376183509827e-01 4.335689879953861375e-02 -7.812333758920430703e-04 -7.297471165657043457e-04 7.014899202875214401e-01 3.544803203362826270e-04 1.204606936660471916e+00
-4.528115689754486084e-01 -1.729250550270080566e-01 5.180630475282669289e-01 6.525147845968604435e-03 7.923803448677062544e-01 2.743172913789749257e-01 1.452454015612602289e-01 4.402576126158237735e-02 -7.812333788024261594e-04 -7.132373342756181738e-04 6.968870560510619372e-01 4.681459364320123342e-04 1.221943397361729522e+00
-4.783215284347533958e-01 -1.714021563529968262e-01 5.405790328979491743e-01 6.225749664008617228e-03 8.216302812099456343e-01 2.810512512922286876e-01 1.452432990074157826e-01 4.471517726778984070e-02 -7.812333326000953527e-04 -7.362701842794194384e-04 6.921360395001842081e-01 3.095712409979797320e-04 1.239250393303139797e+00
